Date,SWE,PREC_ACCUM,TMax_F,TMin_F,TAge_F,PREC_INCR
1980-06-24,0.0,33.0,,,,0.00
1980-06-25,0.0,33.0,,,,0.00
1980-06-26,0.0,33.0,,,,0.00
1980-06-27,0.0,33.0,,,,0.00
1980-06-28,0.0,33.0,,,,0.00
1980-06-29,0.0,33.0,,,,0.00
1980-06-30,0.0,33.0,,,,1.60
1980-07-01,0.0,34.6,,,,0.00
1980-07-02,0.0,34.6,,,,0.00
1980-07-03,0.0,34.6,,,,0.00
1980-07-04,0.0,34.6,,,,0.00
1980-07-05,0.0,34.6,,,,0.00
1980-07-06,0.0,34.6,,,,0.00
1980-07-07,0.0,34.6,,,,0.00
1980-07-08,0.0,34.6,,,,0.00
1980-07-09,0.0,34.6,,,,0.00
1980-07-10,0.0,34.6,,,,0.00
1980-07-11,0.0,34.6,,,,0.00
1980-07-12,0.0,34.6,,,,0.00
1980-07-13,0.0,34.6,,,,0.00
1980-07-14,0.0,34.6,,,,0.00
1980-07-15,0.0,34.6,,,,0.00
1980-07-16,0.0,34.6,,,,0.00
1980-07-17,0.0,34.6,,,,0.00
1980-07-18,0.0,34.6,,,,0.00
1980-07-19,0.0,34.6,,,,0.00
1980-07-20,0.0,34.6,,,,0.00
1980-07-21,0.0,34.6,,,,0.00
1980-07-22,0.0,34.6,,,,0.00
1980-07-23,0.0,34.6,,,,0.00
1980-07-24,0.0,34.6,,,,0.00
1980-07-25,0.0,34.6,,,,0.00
1980-07-26,0.0,34.6,,,,0.00
1980-07-27,0.0,34.6,,,,0.00
1980-07-28,0.0,34.6,,,,0.00
1980-07-29,0.0,34.6,,,,0.00
1980-07-30,0.0,34.6,,,,0.00
1980-07-31,0.0,34.6,,,,0.00
1980-08-01,0.0,34.6,,,,0.00
1980-08-02,0.0,34.6,,,,0.00
1980-08-03,0.0,34.6,,,,0.00
1980-08-04,0.0,34.6,,,,0.00
1980-08-05,0.0,34.6,,,,0.00
1980-08-06,0.0,34.6,,,,0.00
1980-08-07,0.0,34.6,,,,0.00
1980-08-08,0.0,34.6,,,,0.00
1980-08-09,0.0,34.6,,,,0.00
1980-08-10,0.0,34.6,,,,0.00
1980-08-11,0.0,34.6,,,,0.00
1980-08-12,0.0,34.6,,,,0.00
1980-08-13,0.0,34.6,,,,0.00
1980-08-14,0.0,34.6,,,,0.00
1980-08-15,0.0,34.6,,,,0.00
1980-08-16,0.0,34.6,,,,0.00
1980-08-17,0.0,34.6,,,,0.00
1980-08-18,0.0,34.6,,,,0.00
1980-08-19,0.0,34.6,,,,0.20
1980-08-20,0.0,34.8,,,,0.00
1980-08-21,0.0,34.8,,,,0.10
1980-08-22,0.0,34.9,,,,0.00
1980-08-23,0.0,34.9,,,,0.00
1980-08-24,0.0,34.9,,,,0.00
1980-08-25,0.0,34.9,,,,0.10
1980-08-26,0.0,35.0,,,,0.00
1980-08-27,0.0,35.0,,,,0.00
1980-08-28,0.0,35.0,,,,0.00
1980-08-29,0.0,35.0,,,,0.00
1980-08-30,0.0,35.0,,,,0.00
1980-08-31,0.0,35.0,,,,0.00
1980-09-01,0.0,35.0,,,,0.00
1980-09-02,0.0,35.0,,,,0.00
1980-09-03,0.0,35.0,,,,0.00
1980-09-04,0.0,35.0,,,,1.10
1980-09-05,0.0,36.1,,,,0.00
1980-09-06,0.0,36.1,,,,0.00
1980-09-07,0.0,36.1,,,,0.00
1980-09-08,0.0,36.1,,,,0.00
1980-09-09,0.0,36.1,,,,0.00
1980-09-10,0.0,36.1,,,,0.20
1980-09-11,0.0,36.3,,,,0.30
1980-09-12,0.0,36.6,,,,0.00
1980-09-13,0.0,36.6,,,,0.00
1980-09-14,0.0,36.6,,,,0.00
1980-09-15,0.0,36.6,,,,0.00
1980-09-16,0.0,36.6,,,,0.00
1980-09-17,0.0,36.6,,,,0.10
1980-09-18,0.0,36.7,,,,0.00
1980-09-19,0.0,36.7,,,,0.00
1980-09-20,0.0,36.7,,,,0.00
1980-09-21,0.0,36.7,,,,0.10
1980-09-22,0.0,36.8,,,,0.00
1980-09-23,0.0,36.8,,,,0.00
1980-09-24,0.0,36.8,,,,0.00
1980-09-25,0.0,36.8,,,,0.00
1980-09-26,0.0,36.8,,,,0.00
1980-09-27,0.0,36.8,,,,0.00
1980-09-28,0.0,36.8,,,,0.00
1980-09-29,0.0,36.8,,,,0.00
1980-09-30,0.0,36.8,,,,0.00
1980-10-01,0.0,0.0,,,,0.00
1980-10-02,0.0,0.0,,,,0.00
1980-10-03,0.0,0.0,,,,0.00
1980-10-04,0.0,0.0,,,,0.00
1980-10-05,0.0,0.0,,,,0.00
1980-10-06,0.0,0.0,,,,0.00
1980-10-07,0.0,0.0,,,,0.00
1980-10-08,0.0,0.0,,,,0.00
1980-10-09,0.0,0.0,,,,0.00
1980-10-10,0.0,0.0,,,,0.00
1980-10-11,0.0,0.0,,,,0.30
1980-10-12,0.0,0.3,,,,0.00
1980-10-13,0.0,0.3,,,,0.50
1980-10-14,0.4,0.8,,,,0.70
1980-10-15,1.0,1.5,,,,0.30
1980-10-16,1.2,1.8,,,,0.10
1980-10-17,1.3,1.9,,,,0.20
1980-10-18,1.4,2.1,,,,0.00
1980-10-19,1.4,2.1,,,,0.90
1980-10-20,2.0,3.0,,,,0.00
1980-10-21,2.0,3.0,,,,0.10
1980-10-22,2.0,3.1,,,,0.00
1980-10-23,2.0,3.1,,,,0.00
1980-10-24,2.0,3.1,,,,0.00
1980-10-25,2.0,3.1,,,,0.00
1980-10-26,2.0,3.1,,,,0.00
1980-10-27,1.9,3.1,,,,0.20
1980-10-28,1.9,3.3,,,,0.00
1980-10-29,1.8,3.3,,,,0.00
1980-10-30,1.6,3.3,,,,0.10
1980-10-31,1.2,3.4,,,,0.00
1980-11-01,0.9,3.4,,,,0.00
1980-11-02,0.5,3.4,,,,0.00
1980-11-03,0.0,3.4,,,,0.00
1980-11-04,0.0,3.4,,,,0.00
1980-11-05,0.0,3.4,,,,0.00
1980-11-06,0.0,3.4,,,,0.00
1980-11-07,0.0,3.4,,,,0.00
1980-11-08,0.0,3.4,,,,0.00
1980-11-09,0.0,3.4,,,,0.00
1980-11-10,0.0,3.4,,,,0.00
1980-11-11,0.0,3.4,,,,0.00
1980-11-12,0.0,3.4,,,,0.00
1980-11-13,0.0,3.4,,,,0.00
1980-11-14,0.0,3.4,,,,0.10
1980-11-15,0.1,3.5,,,,0.10
1980-11-16,0.2,3.6,,,,0.00
1980-11-17,0.2,3.6,,,,0.10
1980-11-18,0.3,3.7,,,,0.00
1980-11-19,0.3,3.7,,,,0.00
1980-11-20,0.3,3.7,,,,0.00
1980-11-21,0.3,3.7,,,,0.00
1980-11-22,0.3,3.7,,,,0.00
1980-11-23,0.3,3.7,,,,0.00
1980-11-24,0.5,3.7,,,,1.00
1980-11-25,1.6,4.7,,,,0.00
1980-11-26,1.6,4.7,,,,0.00
1980-11-27,1.6,4.7,,,,0.10
1980-11-28,1.8,4.8,,,,0.00
1980-11-29,1.8,4.8,,,,0.00
1980-11-30,1.8,4.8,,,,0.10
1980-12-01,1.9,4.9,,,,0.10
1980-12-02,2.0,5.0,,,,0.00
1980-12-03,2.0,5.0,,,,0.20
1980-12-04,2.2,5.2,,,,0.00
1980-12-05,2.2,5.2,,,,0.20
1980-12-06,2.5,5.4,,,,1.10
1980-12-07,3.4,6.5,,,,0.10
1980-12-08,3.5,6.6,,,,0.00
1980-12-09,3.5,6.6,,,,0.00
1980-12-10,3.5,6.6,,,,0.00
1980-12-11,3.5,6.6,,,,0.00
1980-12-12,3.5,6.6,,,,0.00
1980-12-13,3.7,6.6,,,,0.00
1980-12-14,3.7,6.6,,,,0.00
1980-12-15,3.7,6.6,,,,0.00
1980-12-16,3.7,6.6,,,,0.00
1980-12-17,3.7,6.6,,,,0.00
1980-12-18,3.7,6.6,,,,0.00
1980-12-19,3.7,6.6,,,,0.00
1980-12-20,3.7,6.6,,,,0.00
1980-12-21,3.7,6.6,,,,0.00
1980-12-22,3.7,6.6,,,,0.10
1980-12-23,3.7,6.7,,,,0.10
1980-12-24,3.7,6.8,,,,0.00
1980-12-25,3.7,6.8,,,,0.10
1980-12-26,4.0,6.9,,,,0.00
1980-12-27,4.0,6.9,,,,0.00
1980-12-28,4.0,6.9,,,,0.00
1980-12-29,4.0,6.9,,,,0.00
1980-12-30,4.0,6.9,,,,0.00
1980-12-31,4.0,6.9,,,,0.00
1981-01-01,4.0,6.9,,,,0.00
1981-01-02,4.0,6.9,,,,0.00
1981-01-03,4.0,6.9,,,,0.00
1981-01-04,4.0,6.9,,,,0.10
1981-01-05,4.2,7.0,,,,0.00
1981-01-06,4.2,7.0,,,,0.00
1981-01-07,4.2,7.0,,,,0.00
1981-01-08,4.2,7.0,,,,0.10
1981-01-09,4.6,7.1,,,,0.20
1981-01-10,4.8,7.3,,,,0.00
1981-01-11,4.8,7.3,,,,0.00
1981-01-12,4.8,7.3,,,,0.60
1981-01-13,5.2,7.9,,,,0.00
1981-01-14,5.2,7.9,,,,0.00
1981-01-15,5.2,7.9,,,,0.00
1981-01-16,5.2,7.9,,,,0.00
1981-01-17,5.2,7.9,,,,0.00
1981-01-18,5.2,7.9,,,,0.30
1981-01-19,5.5,8.2,,,,0.00
1981-01-20,5.5,8.2,,,,0.00
1981-01-21,5.5,8.2,,,,0.00
1981-01-22,5.5,8.2,,,,0.00
1981-01-23,5.5,8.2,,,,0.00
1981-01-24,5.5,8.2,,,,0.00
1981-01-25,5.5,8.2,,,,0.00
1981-01-26,5.5,8.2,,,,0.60
1981-01-27,6.1,8.8,,,,0.00
1981-01-28,6.1,8.8,,,,0.00
1981-01-29,6.1,8.8,,,,0.00
1981-01-30,6.1,8.8,,,,0.00
1981-01-31,6.1,8.8,,,,0.00
1981-02-01,6.1,8.8,,,,0.00
1981-02-02,6.1,8.8,,,,0.30
1981-02-03,6.4,9.1,,,,0.00
1981-02-04,6.4,9.1,,,,0.00
1981-02-05,6.4,9.1,,,,0.00
1981-02-06,6.4,9.1,,,,0.10
1981-02-07,6.5,9.2,,,,0.00
1981-02-08,6.5,9.2,,,,0.00
1981-02-09,6.5,9.2,,,,0.00
1981-02-10,6.5,9.2,,,,0.00
1981-02-11,6.5,9.2,,,,0.00
1981-02-12,6.5,9.2,,,,0.00
1981-02-13,6.5,9.2,,,,0.00
1981-02-14,6.5,9.2,,,,0.00
1981-02-15,6.5,9.2,,,,0.00
1981-02-16,6.5,9.2,,,,0.10
1981-02-17,6.6,9.3,,,,0.90
1981-02-18,7.5,10.2,,,,0.10
1981-02-19,7.6,10.3,,,,0.10
1981-02-20,7.6,10.4,,,,0.00
1981-02-21,7.6,10.4,,,,0.00
1981-02-22,7.6,10.4,,,,0.00
1981-02-23,7.6,10.4,,,,0.00
1981-02-24,7.6,10.4,,,,0.00
1981-02-25,7.6,10.4,,,,0.10
1981-02-26,7.6,10.5,,,,0.30
1981-02-27,7.9,10.8,,,,0.00
1981-02-28,7.9,10.8,,,,0.00
1981-03-01,7.9,10.8,,,,0.00
1981-03-02,7.9,10.8,,,,1.00
1981-03-03,8.8,11.8,,,,0.00
1981-03-04,8.8,11.8,,,,0.00
1981-03-05,8.8,11.8,,,,0.10
1981-03-06,8.9,11.9,,,,0.40
1981-03-07,9.3,12.3,,,,0.30
1981-03-08,9.6,12.6,,,,0.00
1981-03-09,9.6,12.6,,,,0.00
1981-03-10,9.6,12.6,,,,0.00
1981-03-11,9.6,12.6,,,,0.10
1981-03-12,9.7,12.7,,,,0.00
1981-03-13,9.7,12.7,,,,0.00
1981-03-14,9.7,12.7,,,,0.10
1981-03-15,9.8,12.8,,,,0.00
1981-03-16,9.8,12.8,,,,0.30
1981-03-17,10.1,13.1,,,,0.30
1981-03-18,10.4,13.4,,,,0.90
1981-03-19,11.0,14.3,,,,0.00
1981-03-20,10.6,14.3,,,,0.60
1981-03-21,11.5,14.9,,,,0.20
1981-03-22,11.7,15.1,,,,0.00
1981-03-23,11.7,15.1,,,,1.40
1981-03-24,13.2,16.5,,,,0.30
1981-03-25,13.4,16.8,,,,0.20
1981-03-26,13.5,17.0,,,,0.10
1981-03-27,13.6,17.1,,,,0.20
1981-03-28,13.8,17.3,,,,0.00
1981-03-29,13.8,17.3,,,,0.50
1981-03-30,14.2,17.8,,,,1.20
1981-03-31,15.2,19.0,,,,0.00
1981-04-01,15.2,19.0,,,,0.10
1981-04-02,15.2,19.1,,,,0.00
1981-04-03,15.2,19.1,,,,0.20
1981-04-04,15.2,19.3,,,,0.00
1981-04-05,15.2,19.3,,,,0.00
1981-04-06,15.3,19.3,,,,0.00
1981-04-07,15.3,19.3,,,,0.00
1981-04-08,15.3,19.3,,,,0.00
1981-04-09,15.3,19.3,,,,0.00
1981-04-10,14.7,19.3,,,,0.00
1981-04-11,14.5,19.3,,,,0.00
1981-04-12,13.9,19.3,,,,0.00
1981-04-13,13.0,19.3,,,,0.00
1981-04-14,12.1,19.3,,,,0.00
1981-04-15,11.8,19.3,,,,0.00
1981-04-16,10.8,19.3,,,,0.00
1981-04-17,9.8,19.3,,,,0.00
1981-04-18,8.4,19.3,,,,0.00
1981-04-19,7.4,19.3,,,,0.00
1981-04-20,6.2,19.3,,,,0.00
1981-04-21,5.3,19.3,,,,0.00
1981-04-22,5.2,19.3,,,,0.20
1981-04-23,3.8,19.5,,,,0.00
1981-04-24,2.2,19.5,,,,0.00
1981-04-25,1.1,19.5,,,,0.00
1981-04-26,0.8,19.5,,,,0.00
1981-04-27,0.3,19.5,,,,0.10
1981-04-28,0.0,19.6,,,,0.20
1981-04-29,0.0,19.8,,,,0.00
1981-04-30,0.0,19.8,,,,0.00
1981-05-01,0.0,19.8,,,,0.00
1981-05-02,0.0,19.8,,,,0.00
1981-05-03,0.0,19.8,,,,0.30
1981-05-04,0.0,20.1,,,,0.00
1981-05-05,0.0,20.1,,,,1.00
1981-05-06,0.0,21.1,,,,0.20
1981-05-07,0.0,21.3,,,,0.00
1981-05-08,0.0,21.3,,,,0.00
1981-05-09,0.0,21.3,,,,0.00
1981-05-10,0.0,21.3,,,,0.20
1981-05-11,0.0,21.5,,,,0.10
1981-05-12,0.0,21.6,,,,0.00
1981-05-13,0.0,21.6,,,,0.00
1981-05-14,0.0,21.6,,,,0.00
1981-05-15,0.0,21.6,,,,1.20
1981-05-16,0.0,22.8,,,,0.20
1981-05-17,0.0,23.0,,,,0.00
1981-05-18,0.0,23.0,,,,0.10
1981-05-19,0.0,23.1,,,,0.00
1981-05-20,0.0,23.1,,,,0.80
1981-05-21,0.0,23.9,,,,0.70
1981-05-22,0.0,24.6,,,,0.00
1981-05-23,0.0,24.6,,,,0.00
1981-05-24,0.0,24.6,,,,0.00
1981-05-25,0.0,24.6,,,,0.00
1981-05-26,0.0,24.6,,,,0.00
1981-05-27,0.0,24.6,,,,0.00
1981-05-28,0.0,24.6,,,,0.00
1981-05-29,0.0,24.6,,,,0.00
1981-05-30,0.0,24.6,,,,0.00
1981-05-31,0.0,24.6,,,,0.20
1981-06-01,0.0,24.8,,,,0.00
1981-06-02,0.0,24.8,,,,0.20
1981-06-03,0.0,25.0,,,,0.10
1981-06-04,0.0,25.1,,,,0.00
1981-06-05,0.0,25.1,,,,0.00
1981-06-06,0.0,25.1,,,,0.00
1981-06-07,0.0,25.1,,,,0.00
1981-06-08,0.0,25.1,,,,0.00
1981-06-09,0.0,25.1,,,,0.00
1981-06-10,0.0,25.1,,,,0.00
1981-06-11,0.0,25.1,,,,0.00
1981-06-12,0.0,25.1,,,,0.00
1981-06-13,0.0,25.1,,,,1.10
1981-06-14,0.0,26.2,,,,0.10
1981-06-15,0.0,26.3,,,,0.00
1981-06-16,0.0,26.3,,,,0.00
1981-06-17,0.0,26.3,,,,0.00
1981-06-18,0.0,26.3,,,,0.00
1981-06-19,0.0,26.3,,,,0.00
1981-06-20,0.0,26.3,,,,0.00
1981-06-21,0.0,26.3,,,,0.00
1981-06-22,0.0,26.3,,,,0.00
1981-06-23,0.0,26.3,,,,0.00
1981-06-24,0.0,26.3,,,,0.00
1981-06-25,0.0,26.3,,,,0.00
1981-06-26,0.0,26.3,,,,0.00
1981-06-27,0.0,26.3,,,,0.00
1981-06-28,0.0,26.3,,,,0.00
1981-06-29,0.0,26.3,,,,0.00
1981-06-30,0.0,26.3,,,,0.00
1981-07-01,0.0,26.3,,,,0.90
1981-07-02,0.0,27.2,,,,0.10
1981-07-03,0.0,27.3,,,,0.00
1981-07-04,0.0,27.3,,,,0.00
1981-07-05,0.0,27.3,,,,0.00
1981-07-06,0.0,27.3,,,,0.00
1981-07-07,0.0,27.3,,,,0.20
1981-07-08,0.0,27.5,,,,0.10
1981-07-09,0.0,27.6,,,,0.00
1981-07-10,0.0,27.6,,,,0.00
1981-07-11,0.0,27.6,,,,0.00
1981-07-12,0.0,27.6,,,,0.00
1981-07-13,0.0,27.6,,,,0.00
1981-07-14,0.0,27.6,,,,0.00
1981-07-15,0.0,27.6,,,,0.00
1981-07-16,0.0,27.6,,,,0.00
1981-07-17,0.0,27.6,,,,0.00
1981-07-18,0.0,27.6,,,,0.00
1981-07-19,0.0,27.6,,,,0.00
1981-07-20,0.0,27.6,,,,0.00
1981-07-21,0.0,27.6,,,,0.00
1981-07-22,0.0,27.6,,,,0.00
1981-07-23,0.0,27.6,,,,0.00
1981-07-24,0.0,27.6,,,,0.00
1981-07-25,0.0,27.6,,,,0.00
1981-07-26,0.0,27.6,,,,0.00
1981-07-27,0.0,27.6,,,,0.00
1981-07-28,0.0,27.6,,,,0.00
1981-07-29,0.0,27.6,,,,0.00
1981-07-30,0.0,27.6,,,,0.00
1981-07-31,0.0,27.6,,,,0.00
1981-08-01,0.0,27.6,,,,0.00
1981-08-02,0.0,27.6,,,,0.00
1981-08-03,0.0,27.6,,,,0.00
1981-08-04,0.0,27.6,,,,0.10
1981-08-05,0.0,27.7,,,,0.00
1981-08-06,0.0,27.7,,,,0.00
1981-08-07,0.0,27.7,,,,0.00
1981-08-08,0.0,27.7,,,,0.00
1981-08-09,0.0,27.7,,,,0.00
1981-08-10,0.0,27.7,,,,0.00
1981-08-11,0.0,27.7,,,,0.00
1981-08-12,0.0,27.7,,,,0.00
1981-08-13,0.0,27.7,,,,0.00
1981-08-14,0.0,27.7,,,,0.00
1981-08-15,0.0,27.7,,,,0.00
1981-08-16,0.0,27.7,,,,0.00
1981-08-17,0.0,27.7,,,,0.00
1981-08-18,0.0,27.7,,,,0.00
1981-08-19,0.0,27.7,,,,0.00
1981-08-20,0.0,27.7,,,,0.00
1981-08-21,0.0,27.7,,,,0.00
1981-08-22,0.0,27.7,,,,0.00
1981-08-23,0.0,27.7,,,,0.00
1981-08-24,0.0,27.7,,,,0.00
1981-08-25,0.0,27.7,,,,0.00
1981-08-26,0.0,27.7,,,,0.00
1981-08-27,0.0,27.7,,,,0.00
1981-08-28,0.0,27.7,,,,0.00
1981-08-29,0.0,27.7,,,,0.00
1981-08-30,0.0,27.7,,,,0.10
1981-08-31,0.0,27.8,,,,0.00
1981-09-01,0.0,27.8,,,,0.00
1981-09-02,0.0,27.8,,,,0.00
1981-09-03,0.0,27.8,,,,0.00
1981-09-04,0.0,27.8,,,,0.10
1981-09-05,0.0,27.9,,,,0.60
1981-09-06,0.0,28.5,,,,0.00
1981-09-07,0.0,28.5,,,,0.30
1981-09-08,0.0,28.8,,,,0.20
1981-09-09,0.0,29.0,,,,0.00
1981-09-10,0.0,29.0,,,,0.30
1981-09-11,0.0,29.3,,,,0.00
1981-09-12,0.0,29.3,,,,0.00
1981-09-13,0.0,29.3,,,,0.20
1981-09-14,0.0,29.5,,,,0.00
1981-09-15,0.0,29.5,,,,0.00
1981-09-16,0.0,29.5,,,,0.00
1981-09-17,0.0,29.5,,,,0.00
1981-09-18,0.0,29.5,,,,0.00
1981-09-19,0.0,29.5,,,,0.00
1981-09-20,0.0,29.5,,,,0.00
1981-09-21,0.0,29.5,,,,0.00
1981-09-22,0.0,29.5,,,,0.00
1981-09-23,0.0,29.5,,,,0.00
1981-09-24,0.0,29.5,,,,0.00
1981-09-25,0.0,29.5,,,,0.00
1981-09-26,0.0,29.5,,,,0.00
1981-09-27,0.0,29.5,,,,0.00
1981-09-28,0.0,29.5,,,,0.00
1981-09-29,0.0,29.5,,,,0.00
1981-09-30,0.0,29.5,,,,0.00
1981-10-01,0.0,0.0,,,,0.00
1981-10-02,0.0,0.0,,,,0.00
1981-10-03,0.0,0.0,,,,1.70
1981-10-04,0.0,1.7,,,,0.30
1981-10-05,0.0,2.0,,,,0.00
1981-10-06,0.0,2.0,,,,0.00
1981-10-07,0.0,2.0,,,,1.00
1981-10-08,0.0,3.0,,,,0.00
1981-10-09,0.0,3.0,,,,0.00
1981-10-10,0.0,3.0,,,,0.60
1981-10-11,0.0,3.6,,,,0.00
1981-10-12,0.0,3.6,,,,0.30
1981-10-13,0.0,3.9,,,,0.10
1981-10-14,0.0,4.0,,,,0.30
1981-10-15,0.2,4.3,,,,0.20
1981-10-16,0.2,4.5,,,,0.30
1981-10-17,0.2,4.8,,,,0.00
1981-10-18,0.2,4.8,,,,0.00
1981-10-19,0.1,4.8,,,,0.00
1981-10-20,0.0,4.8,,,,0.00
1981-10-21,0.0,4.8,,,,0.00
1981-10-22,0.0,4.8,,,,0.00
1981-10-23,0.0,4.8,,,,0.00
1981-10-24,0.0,4.8,,,,0.00
1981-10-25,0.0,4.8,,,,0.00
1981-10-26,0.0,4.8,,,,0.00
1981-10-27,0.0,4.8,,,,0.00
1981-10-28,0.0,4.8,,,,0.50
1981-10-29,0.3,5.3,,,,1.20
1981-10-30,1.0,6.5,,,,0.00
1981-10-31,1.0,6.5,,,,0.00
1981-11-01,1.0,6.5,,,,0.00
1981-11-02,1.0,6.5,,,,0.00
1981-11-03,0.9,6.5,,,,0.00
1981-11-04,0.9,6.5,,,,0.00
1981-11-05,0.8,6.5,,,,0.00
1981-11-06,0.8,6.5,,,,0.00
1981-11-07,0.8,6.5,,,,0.00
1981-11-08,0.8,6.5,,,,0.00
1981-11-09,0.8,6.5,,,,0.00
1981-11-10,0.7,6.5,,,,0.00
1981-11-11,0.5,6.5,,,,0.00
1981-11-12,0.3,6.5,,,,0.00
1981-11-13,0.1,6.5,,,,0.00
1981-11-14,0.0,6.5,,,,0.20
1981-11-15,0.0,6.7,,,,0.00
1981-11-16,0.0,6.7,,,,0.00
1981-11-17,0.0,6.7,,,,0.40
1981-11-18,0.2,7.1,,,,0.00
1981-11-19,0.2,7.1,,,,0.00
1981-11-20,0.2,7.1,,,,0.10
1981-11-21,0.2,7.2,,,,0.00
1981-11-22,0.2,7.2,,,,1.00
1981-11-23,0.7,8.2,,,,0.00
1981-11-24,0.7,8.2,,,,0.20
1981-11-25,0.8,8.4,,,,0.30
1981-11-26,1.0,8.7,,,,0.10
1981-11-27,1.0,8.8,,,,0.00
1981-11-28,1.0,8.8,,,,0.00
1981-11-29,1.0,8.8,,,,0.10
1981-11-30,1.3,8.9,,,,0.00
1981-12-01,1.3,8.9,,,,0.00
1981-12-02,1.3,8.9,,,,0.00
1981-12-03,1.3,8.9,,,,0.00
1981-12-04,1.3,8.9,,,,0.00
1981-12-05,1.3,8.9,,,,0.00
1981-12-06,1.3,8.9,,,,0.00
1981-12-07,1.3,8.9,,,,0.00
1981-12-08,1.3,8.9,,,,0.00
1981-12-09,1.3,8.9,,,,0.00
1981-12-10,1.3,8.9,,,,0.00
1981-12-11,1.3,8.9,,,,0.00
1981-12-12,1.5,8.9,,,,0.00
1981-12-13,1.5,8.9,,,,1.10
1981-12-14,1.6,10.0,,,,0.20
1981-12-15,1.8,10.2,,,,0.00
1981-12-16,2.3,10.2,,,,0.00
1981-12-17,2.3,10.2,,,,0.00
1981-12-18,2.3,10.2,,,,0.00
1981-12-19,2.3,10.2,,,,0.20
1981-12-20,2.3,10.4,,,,1.20
1981-12-21,3.0,11.6,,,,0.10
1981-12-22,3.2,11.7,,,,0.30
1981-12-23,3.2,12.0,,,,0.10
1981-12-24,3.2,12.1,,,,0.10
1981-12-25,3.9,12.2,,,,0.20
1981-12-26,4.1,12.4,,,,1.20
1981-12-27,5.6,13.6,,,,0.20
1981-12-28,6.1,13.8,,,,0.20
1981-12-29,6.3,14.0,,,,0.10
1981-12-30,7.0,14.1,,,,1.20
1981-12-31,7.2,15.3,,,,0.10
1982-01-01,7.8,15.4,,,,0.60
1982-01-02,8.0,16.0,,,,0.60
1982-01-03,8.7,16.6,,,,0.20
1982-01-04,8.8,16.8,,,,0.70
1982-01-05,9.3,17.5,,,,0.00
1982-01-06,9.3,17.5,,,,0.10
1982-01-07,9.6,17.6,,,,0.00
1982-01-08,9.6,17.6,,,,0.00
1982-01-09,10.1,17.6,,,,0.00
1982-01-10,10.1,17.6,,,,0.00
1982-01-11,10.1,17.6,,,,0.00
1982-01-12,10.1,17.6,,,,0.00
1982-01-13,10.3,17.6,,,,0.00
1982-01-14,10.3,17.6,,,,0.00
1982-01-15,10.3,17.6,,,,0.00
1982-01-16,10.3,17.6,,,,0.00
1982-01-17,10.4,17.6,,,,0.00
1982-01-18,10.9,17.6,,,,1.00
1982-01-19,10.9,18.6,,,,0.40
1982-01-20,11.1,19.0,,,,0.00
1982-01-21,11.7,19.0,,,,0.10
1982-01-22,12.5,19.1,,,,0.00
1982-01-23,12.5,19.1,,,,0.00
1982-01-24,12.5,19.1,,,,1.20
1982-01-25,12.7,20.3,,,,0.00
1982-01-26,13.2,20.3,,,,0.30
1982-01-27,13.2,20.6,,,,0.20
1982-01-28,13.2,20.8,,,,0.00
1982-01-29,13.2,20.8,,,,0.00
1982-01-30,13.9,20.8,,,,0.00
1982-01-31,14.1,20.8,,,,0.00
1982-02-01,14.3,20.8,,,,0.00
1982-02-02,14.3,20.8,,,,0.80
1982-02-03,15.1,21.6,,,,0.50
1982-02-04,15.6,22.1,,,,0.20
1982-02-05,15.6,22.3,,,,0.20
1982-02-06,15.6,22.5,,,,0.00
1982-02-07,15.6,22.5,,,,0.00
1982-02-08,15.7,22.5,,,,0.00
1982-02-09,15.7,22.5,,,,0.00
1982-02-10,15.7,22.5,,,,0.00
1982-02-11,15.7,22.5,,,,0.00
1982-02-12,15.7,22.5,,,,0.00
1982-02-13,15.7,22.5,,,,0.10
1982-02-14,15.8,22.6,,,,0.00
1982-02-15,16.3,22.6,,,,0.00
1982-02-16,16.5,22.6,,,,0.00
1982-02-17,16.6,22.6,,,,0.00
1982-02-18,17.1,22.6,,,,0.00
1982-02-19,17.1,22.6,,,,0.00
1982-02-20,17.1,22.6,,,,0.00
1982-02-21,17.1,22.6,,,,0.00
1982-02-22,17.1,22.6,,,,1.50
1982-02-23,17.3,24.1,,,,0.00
1982-02-24,17.3,24.1,,,,0.20
1982-02-25,17.3,24.3,,,,0.00
1982-02-26,17.3,24.3,,,,0.00
1982-02-27,17.3,24.3,,,,0.00
1982-02-28,17.3,24.3,,,,0.00
1982-03-01,17.3,24.3,,,,0.00
1982-03-02,17.8,24.3,,,,0.00
1982-03-03,18.6,24.3,,,,0.20
1982-03-04,18.8,24.5,,,,1.20
1982-03-05,19.3,25.7,,,,0.00
1982-03-06,19.3,25.7,,,,0.00
1982-03-07,19.6,25.7,,,,0.10
1982-03-08,19.6,25.8,,,,0.00
1982-03-09,19.6,25.8,,,,0.00
1982-03-10,19.6,25.8,,,,0.00
1982-03-11,19.6,25.8,,,,0.30
1982-03-12,20.3,26.1,,,,0.00
1982-03-13,20.3,26.1,,,,0.10
1982-03-14,20.3,26.2,,,,0.10
1982-03-15,20.6,26.3,,,,0.10
1982-03-16,21.1,26.4,,,,1.30
1982-03-17,22.8,27.7,,,,0.00
1982-03-18,22.8,27.7,,,,0.00
1982-03-19,22.8,27.7,,,,0.00
